x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,gesture,is_right_hand
2.630381269612476,2.6055461013990153,0.7175670277558925,1.3515708203671106,3.287558784272394,0.27163711808114255,0.11753918719013196,3.2733024938042057,0.020513647513817464,-0.7516509960943601,2.794661963249193,-0.26980334923761595,-1.1972116552548417,2.088131324099521,-0.43479768200841945,-1.3833799725561173,0.8511774110412029,0.7096793592353806,-1.862695631172093,0.6981100190240938,0.12393934516636307,-1.2017873672688513,1.1368955365000284,-0.1860019382515953,-0.5614824397624323,1.6001442701392052,-0.30075581280906954,-0.7356542507496778,-0.5094652964375285,0.6176241628369921,-1.445695275097827,-1.2944567642936793,-0.08078573887240212,-0.5055057615935038,-0.14191350915269454,-0.23989121098775248,0.22550774401640228,0.6777733652293142,-0.13087145099691402,0.10469350732748975,-1.5100177151180743,0.4075188998543772,-0.45068143298393165,-2.257029369665305,-0.36786903362497797,0.29601722040405865,-1.1005027186053762,-0.22880826803480167,0.9723748285214726,-0.18092215586844543,0.12298819183983131,1.2244937533081033,-2.257735376764399,0.1550596257831157,0.9762585693628113,-3.6937748702113944,-0.42629024382961167,1.048424285068422,-3.338541011955685,-0.3586818179845797,1.1484835973551393,-2.7289424806856104,-0.1219708314291724,mafia,1
1.8168473806212233,3.146938329434173,0.8285772062175305,0.5483092122839855,3.6000175513635484,0.1823978438171708,0.449959255716319,3.137641835570509,0.10522641917774,-1.2895636346184094,2.3418702939040683,-0.26921019358890913,-1.075490304675742,1.8572675984853175,-0.48328192133663234,-1.314138012162447,0.7617183555058435,0.6591012644579214,-1.6915844929407926,0.18034258893755553,0.19224200220878873,-1.0060533504469436,1.2077697628375041,-0.26643174023083016,-0.4950353992424385,1.7388401061885186,-0.21422703354391098,-0.7429750245958767,-0.4652415450245301,0.6085079618396506,-1.4999483806171896,-1.209254529649186,-0.1436712202243545,-0.5258570380723067,-0.3839014051556583,-0.14251658755212748,0.2915325242616592,0.6782717320503622,-0.15444600299501945,-0.24322027583429906,-1.4598577799097965,0.39370278327537545,-0.017230499721667205,-2.480278493785588,-0.3882083495436462,0.21992338195250893,-1.0520017349071675,-0.11735793299010217,1.0285208332287303,0.07246450818701723,0.012960110070265382,1.319221459668959,-2.20875213965729,0.13482351171873996,1.8599804558468644,-3.294413672911083,-0.32015990792556687,1.0491877839458954,-3.428239379598415,-0.42904852963134305,1.3176141254019154,-2.741201981865682,-0.1889796832207407,mafia,1
2.922104011094016,2.415934539376621,0.7356418842666628,1.9226191269226904,2.995556340888635,0.24238280104200888,-0.29240164075484965,3.40171423200438,-0.058456457161317386,-0.508229765622977,2.866844888939966,-0.1931602247089966,-1.0445429267362956,2.537005878683705,-0.3763465170560597,-1.7756188258358236,0.6834445858255921,0.6456902741557282,-1.91350160449754,0.2003684000185502,0.03631224314330549,-1.175640359428912,1.4683484264249143,-0.09678323472156808,-0.3450535610927229,1.5988531519433737,-0.2813967250553354,-0.43727897267086535,-0.6388151536227351,0.6643634407438298,-1.638031372453038,-1.3046253236404008,-0.08035015244675268,-0.46501487735999397,0.11662799119252777,-0.28079923483680347,0.09317579944387312,0.814777807785476,-0.19635761055753734,-0.06130011481676841,-1.5920647096235898,0.4476238865777123,-0.9030655485772954,-2.2566756142244477,-0.4524622846625718,0.35813324554528525,-1.2619853104881311,-0.24446934177368013,1.2125533099230703,0.10751957933094788,0.217589062350566,1.1945012847183885,-2.1592703472532553,0.21923511531186482,0.48862569375040077,-3.92519186525949,-0.44693925358040365,1.5499621374601817,-3.1989014158539586,-0.34059227695639105,0.8180049609891651,-2.869466082448579,-0.1607253940742574,mafia,1
2.509880808691046,1.7176142196364648,0.6039721186850339,1.320083321662675,2.7015339473813986,0.16635004567096182,0.019362563420776805,3.1630420105592725,-0.09258391982694285,-1.0607004543186866,3.259006269825712,-0.3953496279997232,-1.8104565149944694,3.4126354740827116,-0.5956313745581147,-0.8945239430549026,0.5526110675697853,0.5975275069877838,-1.4596415406654357,-0.057808882267792606,0.05937681750577272,-0.5829242761978485,0.4886772053384803,-0.29538790385518376,0.07025654732991769,1.015434864511242,-0.440869966715137,-0.4805452228011104,-0.534752425415132,0.5499117397585708,-1.1009406890276692,-1.253295567988806,-0.054202194580991396,-0.1481050530408213,-0.369302456841534,-0.2838645768328733,0.4496008733447671,0.2847536280235618,-0.2768015067526447,0.08860767058542295,-1.3231999629140383,0.39781473866939343,-0.43333984024214434,-2.0120656837360484,-0.18265390022808592,0.33451632176880575,-1.1597562751980854,-0.1335732536769719,0.8826960968979632,-0.5072195833904319,0.09105039635367168,0.7869534947234452,-1.9109578432340035,0.20328780284213854,0.20586900847435347,-2.88706936837763,-0.1281597054704364,0.49625779668910774,-2.507130167774206,-0.005137592119597096,0.8070930307547928,-2.0727504697909027,0.2149243561433751,mafia,1
2.7249511211321327,1.4380862412463837,0.6153582377569139,1.7652968496567814,2.5600622300462716,0.11917455243049287,0.8252279947257108,3.0364783569369327,-0.10220680481033358,-1.6607687001753872,3.0735980088656034,-0.3933104911962244,-1.6356815707746026,3.53496298229017,-0.5586596895628285,-1.0810498987640331,0.39673436051847577,0.6407103280049699,-1.3351878839302302,0.11212967612880105,0.029577871715718473,-0.6005914599976279,0.7520544966801697,-0.2782556007535761,0.10434677968119038,1.0357830287247398,-0.4330638024933205,-0.32573333145367983,-0.5145153043942081,0.5656494842701142,-0.990724165853368,-1.2791301516022273,-0.012324611350519156,-0.039993900548005466,-0.3219489254051107,-0.36590381059036076,0.31593663872192373,0.5730202126388082,-0.3257240856994444,0.17636592239165363,-1.31286991092704,0.4330283062053076,-0.7897557394857811,-2.0790815795910365,-0.12532001240934096,-0.009085861839613308,-1.2585022634726644,-0.20078687999043246,0.962507246972683,-0.5484347409033946,0.1304771598672371,0.7588102274111231,-1.8361911221493885,0.17005508806649883,-0.48786962030618786,-2.946679058940791,-0.16722937845597233,-0.016837213674802405,-2.469422451824935,0.056356845630171494,1.3398365661100793,-1.9461340848655848,0.2023972933649303,mafia,1
2.8606994922907782,1.6130053972352512,0.6786572339559742,1.3149707122029266,2.890484208647452,0.11800552289266868,0.6746788856826361,3.0694499560745805,-0.09814480368987337,-1.1849636912768353,3.169752686051053,-0.3615810548728382,-2.091701831662821,3.408032805093167,-0.7118657591424936,-1.0959292470577287,0.372214352894606,0.5566354918125704,-1.5325180924514161,-0.22872082953180528,-0.014906360357020896,-0.7318827150137093,0.6113935090217056,-0.27617121068271555,-0.12375725746756966,1.1864722822698957,-0.38158499692788195,-0.39508673745779643,-0.7243218885314469,0.48305857528023105,-1.432184228233157,-0.8741344011517298,-0.026969663288151372,-0.22951185968392834,-0.41732655648825134,-0.2954622652755614,0.5752712267060072,0.22161014962650688,-0.27575553197993125,-0.05814333694769568,-1.514622702440042,0.4302141717393336,-0.8040884261753749,-1.9934009889244042,-0.16716866325570326,0.4248290522156471,-1.0824307956486836,-0.1807158549475226,1.115278669837879,-0.2376308543832238,0.028173518634603937,1.1673167898902939,-1.8383219115667835,0.26272920478463524,0.7910991694072975,-2.5981921645567856,-0.07616965088747561,0.09564318598899967,-2.812975354339274,0.06080436761724952,0.6599802392055192,-2.2203368993518215,0.24821772858990035,mafia,1
2.627194367524236,2.0211258092578555,0.7677344778136349,1.3827699713907242,2.6110435646443606,0.02666674664116834,0.08689096602588488,3.008239670220518,-0.37302835319172717,-1.0133122552087013,3.1933285567373018,-0.7182844839556809,-1.8444408886127117,3.395270629593091,-0.9266210111043435,-1.0263884233658476,0.7844710113197811,0.3319783327622344,-1.3311206870641688,-0.3186488552204988,-0.19585410049411328,-0.3637691599433633,0.17085645004987016,-0.4401005342842663,0.005837842848826736,0.8427879846026156,-0.528969296852341,-0.59276986603202,-0.3232454769755679,0.47078758771185697,-0.9755327011365567,-1.4393923073418406,-0.18085275430401143,0.10491380960830467,-0.687508420791837,-0.41536305679696883,0.31321870540122587,0.07488457366714596,-0.42969897298480764,-0.06677931490517573,-1.1753824853313064,0.51920705120663,-0.38562619245431556,-2.141552639891756,-0.07211534139283832,0.47705975588800253,-1.3722204289021316,0.04566617904381077,0.6241413425713038,-0.5861723350880531,0.2781210584677181,0.48031099064553834,-1.7380368237448105,0.5139223888876013,0.10641899352891653,-2.6619849760489935,0.22451824085716582,0.6432082551995278,-2.1319329588449563,0.42759637728504046,0.7477744880903534,-1.5259305419107925,0.6746894646842363,mafia,1
2.7813160362627403,1.6642438488848101,0.783931700267449,0.834671731983627,2.9284398587465272,0.07614586420686956,0.4879957664125839,3.0140818247207863,-0.43802274227230986,-0.1596807667753875,3.2751405806545923,-0.7329390077661767,-2.643151806854329,2.8130926260211924,-0.9406183708043354,-0.7816421773542245,0.9681981389181956,0.2736745567330896,-1.4419351701041865,-0.1532726772989811,-0.14028738703156207,-0.3952111455184585,0.09711454895718832,-0.46832905505563965,-0.018422773750225642,0.6952057268148052,-0.5547316976184535,-0.5135216050433342,-0.48006651007293744,0.5491329074044279,-1.0242345323162672,-1.5071647234175767,-0.21344934899844958,0.35488825365943605,-0.5231323237203199,-0.33259061157067027,0.40548073141893637,0.04409907385102557,-0.4883138623963714,-0.2614838647689843,-1.0467264052300504,0.5531871955108153,-0.5480493691040397,-2.2120192894648376,-0.0010616520328581138,0.6482964445960454,-1.2152406350321743,0.12541611302535446,0.544483974760726,-0.6360346493573824,0.26492247680848363,0.1280372010257372,-1.781285164025487,0.5260174683558616,-0.06425886165774589,-2.464070182967185,0.16315968211270432,1.0165881829755923,-2.109593562337481,0.3885002603092468,0.649833750151762,-1.3710101046447463,0.6062555108125202,mafia,1
2.422901431944532,2.0909732669151526,0.7336535823618752,1.1981485978467339,2.5680030394575613,0.12249625771844666,0.44858939189456637,3.035274197343307,-0.402554173892732,-1.3482927843868109,3.137264219201547,-0.6210385681578886,-2.2634958097862685,2.9586983788113868,-0.9533064098813162,-0.7894786934557586,0.6727718527082652,0.2629924788692392,-1.1782282760251501,-0.4000051858458256,-0.22927641252624376,-0.47137579371209465,0.12786000407088077,-0.488749177337841,-0.12577860828688836,0.7449857045061908,-0.5942456643156135,-0.5103852521969259,-0.2773896911378208,0.4249469370426966,-1.2235904633323713,-1.0958272549311934,-0.09504470516927353,-0.10481143481844549,-0.5866568834413888,-0.3936403848858038,0.2929998283108549,0.047115057943624396,-0.43224168277881575,0.22233130562887007,-1.2021582480435202,0.5316222196374012,-0.04562404231625171,-2.138609301955898,-0.00708344046287828,0.5239120925262106,-1.3843731110261936,0.06404449043399264,0.6709201391412257,-0.4708018467772415,0.24981267123481968,0.1823338172884804,-1.717207034710217,0.4532710110273049,0.3103732752584705,-2.686529846502181,0.2951842010162354,1.1978751086756947,-1.8242506319849576,0.4025561928543529,0.5906761698013007,-1.5991366846014696,0.67660057721204,mafia,1
1.6755052333023506,1.6716614829711431,2.274121467410477,1.0216441939373193,2.512663341048532,0.91120319268048,0.11726216962468877,3.1987198273049704,-0.0038171584593775882,-0.716274563827474,3.6546753801869705,-0.731940460757013,-1.5035988207372961,4.328505627924481,-1.330007294974537,-1.439482626765129,0.9177630555015629,0.37974293688260446,-1.2513929403862223,-0.18472733473440528,-0.5688162166158051,-0.18552726937021005,0.33778001387599743,-0.9241522170044699,0.31055437684493997,1.1234288116353823,-1.066062977962947,-0.9156657359276326,-0.4019179012446975,0.6452100292281218,-0.929789709779658,-1.5744635582673823,-0.5238870704865648,0.22434057520405595,-0.7217465920439309,-0.8493075275649398,0.6032658975957835,0.2324635664332444,-0.9082128129152844,-0.3214669791010659,-1.4213944280920556,0.8270838460367121,-0.3480499523802771,-2.445426043975129,-0.22141453232284222,0.6075646350906468,-1.5191901818639173,-0.1352759585881183,0.878205808459326,-0.5517949567119482,0.10645188017829595,0.24695612831727612,-2.084891978753499,0.921547160836565,0.21004045796199708,-3.1241652402372626,0.2797657048911697,0.8048871708304725,-2.4045723106855315,0.3721455736557833,0.9110219511060891,-1.5433705802725237,0.5456224358516939,mafia,1
